"UID","TN","TP","SITE_ID","DATE_COL","AGGR_ECO9_2015","LON_DD83","LAT_DD83","MMI","CHLA","ELEVMAX","ELEVMEAN","ELEVMIN","POPDEN","ROADDEN","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","SHRUB_GRASS_PCT","WS_AREA","NDEP","DEPTH","aqveg","Rveg","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
14562,301,69.6469,"FW08WY081","22-Jun-09","WMT",-109.9078728,43.65473662,38.5,0.3392,3086.26,2658.62,2415,0,0.032,0,0,75.429,2.857,21.714,14.937,1.26741008,0.4335714286,3.1818182,31.0984848333333,"Stream",541.630004882812,8.97000026702881,-6.34000015258789,9.79999980926514,54.4540012359619,38.6799996693929
14563,34,58.7781,"FW08WY085","24-Jul-09","WMT",-109.6635123,44.52910488,44.43,1.696,3632.87,2743.28,1983.15,0,0,0.019,0,44.56,0.006,29.685,91.905,1.175591606,0.584,0,34.1287878666667,"Stream",405.309997558594,11.2200002670288,-2.59999990463257,12.0640000343323,48.0599992752075,33.7099994023641
14564,124,45.3413,"FW08WY089","17-Jul-09","WMT",-107.3744669,44.5073147,17.83,3.648,3350.83,3065.58,2831.38,0,0.032,0,0,20.685,0.449,78.866,9.62,1.569386721,0.3802666667,32.0454545,38.9393939333333,"Stream",736.289978027344,5.92999982833862,-5.05999994277954,7.94000005722046,62.2339988708496,70.1466649373372
14565,1026,247.1025,"FW08WY090","1-Jul-09","NPL",-104.9307499,44.5909229,31.72,1.68,1443.24,1313.79,1244.02,0.192,0.632,1.75,0,1.548,1.687,94.971,55.824,1.757164955,0.3864666667,36.8181818,61.7803030333333,"Stream",413.230010986328,14.8000001907349,-0.360000014305115,16.1319999694824,37.3479997634888,13.2233331998189
14566,540,191.2206,"FW08WY092","21-Jul-09","WMT",-110.4617188,42.18432535,10.92,14.128,2752.17,2552.27,2436.84,0,0.299,0,0,14.738,0,85.262,5.667,1.324483871,0.1514666667,70.6818182,36.2878788,"Stream",621.77001953125,9.48999977111816,-3.91000008583069,11.3580001831055,39.9820003509521,52.1466674804688
14585,28,3.6794,"FW08CA222","15-Jun-09","WMT",-120.9695012,39.2998874,75.82,0.32,1224.19,1057.51,875.68,32.287,3.448,0,1.925,91.14,0,6.936,12.022,0.631728917,0.2591,0.9090909,43.5984848333333,"Stream",1569.96997070312,20.2600002288818,7.07000017166138,20.8799999237061,36.8059989929199,224.666666666667
14586,56,24.3838,"FW08CA207","3-Jun-09","WMT",-123.793817,40.10650954,51.1,0.16,710.832,344.035,92.519,54.66,1.567,0,3.255,64.662,0,32.082,8.849,0.603349507,0.2668,0,53.8636363666667,"Stream",1491.7900390625,20.9099998474121,6.51000022888184,19.4289999008179,28.4639993607998,199.613337198893
14587,958,4.405,"FW08CA199","4-Jun-09","XER",-122.9060675,38.83027731,58.53,0.812,1365.37,743.724,219.687,0.102,0.569,0,2.268,45.133,0,52.289,96.47,0.488921888,0.5639,2.7272727,44.5075757666667,"Stream",1122.10998535156,21.5900001525879,8.36999988555908,20.8349998474121,14.8699993610382,132.879995346069
14588,33,62.4838,"FW08CA170","9-Jul-09","WMT",-121.5625018,40.07704424,77.63,0.518,2187.75,1736.15,1309.08,0.095,1.804,0,1.521,87.027,0.456,10.912,112.655,0.732224206,0.4838,2.7272727,44.8863636333333,"Stream",1680.13000488281,17.4899997711182,4.65999984741211,20.0720001220703,37.2680002212524,211.989995320638
14589,186,27.9081,"FW08CA168","18-Aug-09","WMT",-124.0884502,41.64846253,68.82,0.462,691.616,310.641,50.099,0,2.316,0,5.61,91.695,0,2.695,16.75,0.51595588,0.3512,0,61.8939394,"Stream",2094.52001953125,17.3899993896484,6.57000017166138,16.0770000457764,48.9020011782646,350.336664835612
14590,321,41.4638,"FW08CA155","1-Jun-09","XER",-122.5344472,38.06906649,35.57,1.3813,574.656,139.982,5.402,431.741,3.965,0,30.268,54.133,0,15.599,13.923,1.604887545,0.5333,8.6363636,71.5909091,"Stream",728.849975585938,20.1100006103516,8.8100004196167,18.048999786377,4.55599994659424,112.336666742961
14591,31,8.415,"FW08CA145","11-Aug-09","XER",-118.7547913,37.56388064,71.78,0.82,3960.74,3232.43,2186.17,0.494,0.519,0,0,27.54,0.391,32.415,31.733,1.402768064,0.1756,2.2727273,56.2121212,"Stream",269.429992675781,16.0900001525879,-1.22000002861023,15.9439998626709,3.89800008535385,34.0799999237061
14592,0,0.1969,"FW08CA139","24-Jun-09","WMT",-120.9971607,39.59862885,58.2,0.1686,1688.58,1429.91,1267.9,0,2.783,0,0,81.428,0,18.572,6.44,0.557076275,0.3373,4.0909091,38.6363636333333,"Stream",1895.60998535156,17.9500007629395,4.80000019073486,19.4729999542236,47.3160012342036,267.846672058105
14593,201,113.8438,"FW08CA132","7-Jul-09","WMT",-122.6616322,41.95444069,69.93,1.0105,1746.89,1335.83,1017.7,0,4.647,0,6.323,69.531,0,24.145,18.362,0.421948195,0.2034,0,69.1666666666667,"Stream",633.25,17.5200004577637,3.34999990463257,18.3799997329712,23.9860004425049,59.9166666666667
14594,75,29.8763,"FW08CA116","8-Jul-09","WMT",-123.0505146,41.31835724,62.05,0.342,2460.41,1732.32,843.458,0.042,1.332,0,1.244,81.113,0.015,16.867,47.538,0.440513585,0.5078,1.8181818,42.3863636333333,"Stream",1015.40002441406,18.9400005340576,3.50999999046326,19.5319999694824,33.4719993487,114.45333480835
14595,124,84.0719,"FW08CA102","19-Aug-09","WMT",-124.1173927,40.72400294,34.17,2.208,322.665,163.558,34.741,0,0.474,0,0.44,89.626,0,9.934,5.946,0.58208698,0.2273,0,78.1439394,"Stream",1176.64001464844,16.4400005340576,6.96999979019165,15.0480001449585,26.2960001707077,153.393330891927
14596,104,95.9388,"FW08CA097","10-Aug-09","XER",-119.3316508,38.27112926,76.47,0.232,3069.1,2643.56,2338.15,0,0.037,0,0,21.25,0,78.441,7.258,0.63119656,0.0968,12.0454545,40.4924242333333,"Stream",534.859985351562,12.7799997329712,-2.57999992370605,13.5539999008179,16.4780004501343,57.7733332316081
14597,79,75.0525,"FW08CA054","21-Sep-09","XER",-121.9974197,40.21900408,57.03,0.13,2101.32,1063.77,235.363,0.033,1.537,0,0.628,50.72,0.084,48.558,303.167,0.73007552,0.555,0,54.3181818333333,"Stream",808.929992675781,23.4300003051758,9.30000019073486,24.025,16.0519996494055,108.083335876465
14598,0,25.9563,"FW08CA046","20-Jul-09","WMT",-120.9644497,39.4667372,67.82,0.31,1765.54,1389.5,1042.37,0.104,2.833,0,2.448,81.577,0,15.975,41.105,0.528583331,0.3105,4.5454545,35.4166666666667,"Stream",1632.15002441406,19.1700000762939,5.71999979019165,20.5629993438721,41.7239984989166,220.110003153483
14599,5244,307.3981,"FW08CA038","26-May-09","XER",-118.5570537,34.42493996,24.87,23.96,2049.73,836.467,335.44,188.487,2.188,0.207,16.812,5.488,0.119,76.44,826.064,0.969474597,0.088,2.2727273,10.6818181666667,"Stream",384.540008544922,25.6200008392334,10.7299995422363,23.9859996795654,0.196000003814697,69.430001894633
14600,90,29.22,"FW08CA036","22-Jun-09","WMT",-122.9300163,40.80247233,58.8,0.14,2131.66,1633.15,1108.66,0,1.453,0,1.696,80.732,0,17.572,3.662,0.51408821,0.2256,2.7272727,32.1969697,"Stream",1518.82995605469,17.3700008392334,6.19999980926514,19.5370000839233,47.3259995698929,148.526671091715
14601,1889,22.5269,"FW08CA022","27-May-09","XER",-119.0198808,34.35671323,44.75,NA,2690.96,999.914,84.704,66.257,1.23,1.687,7.533,18.24,0.241,70.649,3564.508,1.016930622,0.2408,3.6363636,28.5606060666667,"Stream",488.100006103516,22.6499996185303,10.210000038147,19.8950000762939,0.399999988079071,67.263334274292
14602,0,16.4675,"FW08CA009","12-Aug-09","WMT",-119.5368614,37.68170866,55.47,NA,3550.28,2629.27,1970.87,0,0,0,0,57.132,0.152,26.913,112.762,1.060968015,0.4616,0,30.2272727333333,"Stream",1078.7099609375,15.2799997329712,0.699999988079071,15.1369998931885,24.3660001754761,163.796666463216
14603,248,21.0513,"FW08CA008","23-Jun-09","WMT",-123.3740755,40.62711397,54.02,0.746,1235.77,903.1,489.271,0,2.136,0,4.828,81.8,0,13.373,6.969,0.576048076,0.1541,0.5,45.7954545333333,"Stream",1144.86999511719,21.4200000762939,4.65999984741211,19.8890001296997,28.2160003662109,135.900001525879
14604,114,26.9013,"FW08CA005","6-Jul-09","XER",-122.637233,39.44200189,84.72,NA,2046.5,1210.94,647.368,0,1.492,0,2.647,48.768,0,48.472,35.961,0.573907147,0.169,0.9090909,21.6287878666667,"Stream",901.489990234375,21.0699996948242,8.40999984741211,22.2819999694824,14.4440002441406,106.083334604899
14605,144,47.6575,"FW08CA002","2-Jun-09","XER",-122.7882006,38.50408081,33.68,0.66,720.905,318.668,32.643,54.967,1.801,0.168,8.019,52.254,0.107,39.377,112.578,1.087661101,0.474,0.9090909,69.0151515,"Stream",875.580017089844,21.7099990844727,7.34999990463257,18.4589996337891,17.2839994668961,120.416665395101
14606,515,88.0863,"FW08MT088","21-Jul-09","NPL",-109.3916757,48.54946815,57.98,2.5486,1822.59,1210.56,777.331,0.303,0.345,7.944,0.259,10.529,5.223,75.975,339.432,1.215441351,0.8529,35,41.9318181666667,"Stream",327.910003662109,13.8199996948242,-1.24000000953674,16.2499996185303,26.789999961853,14.6433336734772
14607,115,7.3994,"FW08MT010","17-Aug-09","WMT",-112.4959016,47.21185412,45.38,0.152,2356.39,1952.05,1639.85,0,0,0,0,50.419,0,47.744,5.129,0.907474279,0.1080666667,1.3636364,32.5,"Stream",663.159973144531,10.1800003051758,-3.13000011444092,12.0939999580383,45.742000579834,62.5499992370605
14608,34,11.86,"FW08MT015","7-Jul-09","WMT",-115.220465,47.2076157,77.28,0.116,2159.47,1653.96,1171.5,0,0.27,0,0,85.417,0,14.446,29.745,1.224836349,0.5218,0,34.1666666666667,"Stream",1074.28002929688,11.7399997711182,-0.170000001788139,13.7189998626709,47.188000869751,150.506665547689
14609,153,48.6581,"FW08MT103","24-Aug-09","NPL",-110.6049339,46.32795499,88.48,0.824,2545.25,2050.7,1770.98,0.119,0.24,0.049,0,63.344,0,36.608,32.875,0.996401894,0.3460666667,2.2727273,51.7424242333333,"Stream",470.829986572266,10.8000001907349,-3.27999997138977,11.5389998435974,50.2420001983643,24.6366669336955
14610,196,9.165,"FW08MT017","6-Jul-09","WMT",-113.8808058,48.35356432,60,0.234,2506.6,1658.3,1134.24,0,0.501,0,0,82.347,0,17.054,42.663,1.493127942,0.4852,0,49.2424242333333,"Stream",875.429992675781,10.7700004577637,-1.28999996185303,12.4470001220703,50.5680004119873,107.596665700277
14611,563,184.1706,"FW08MT019","22-Jul-09","NPL",-109.5269269,48.27114172,58.05,2.8533,1810.84,1403.55,1140.06,0.167,0.297,1.025,0,21.771,3.433,73.77,135,1.215457962,0.3914,3.6363636,49.0909091,"Stream",460.869995117188,12.7600002288818,-0.709999978542328,13.5040002822876,41.3860008239746,26.7900005976359
14613,126,33.45,"FW08MT022","8-Jul-09","WMT",-114.7698502,47.06636155,65.73,2.51,3232.68,1718.95,837.7,7.077,0.645,4.199,1.617,59.619,1.227,32.687,25650.56,0.991544165,3.376344086,11.3636364,21.5151515,"Stream",461.489990234375,14.9899997711182,0.939999997615814,16.0539999008179,31.1039999961853,59.0199991861979
14614,298,57.5488,"FW08MT025","15-Sep-09","NPL",-104.3912468,48.07661344,71.37,5.616,3431.72,1238.46,306.378,1.466,0.472,20.322,1.291,11.88,1.362,52.065,240742.003,1.204673992,2.279,9.0909091,21.8650793666667,"Stream",343.279998779297,13.5299997329712,-1.30999994277954,17.0270000457764,47.4759996414185,13.9233330090841
14616,430,70.2688,"FW08MT033","9-Sep-09","NPL",-107.5838059,48.34598235,28.1,10.9829,1731.85,802.276,670.926,0.095,0.683,9.083,0.296,1.974,1.281,86.77,3154.51,1.274665075,1.134,0.9090909,21.9166666666667,"Stream",298.820007324219,13.9200000762939,-1.30999994277954,17.2219997406006,26.942000579834,10.7199999491374
14617,312,80.385,"FW08MT041","30-Jul-09","NPL",-104.9952025,46.8678342,76.83,12.808,4209.2,1563.88,641.057,1.964,0.448,4.518,0.855,13.329,1.871,77.882,168352.015,1.464582844,1.88,0.9090909,12.9924242333333,"Stream",316.140014648438,15.2700004577637,-0.430000007152557,17.5409999847412,47.4800001144409,6.10000014305115
14618,723,57.2413,"FW08MT044","8-Sep-09","NPL",-107.7781915,45.43382265,49.83,2.8686,1171.65,1081.02,951.157,0.094,1.498,47.789,2.649,0.452,5.185,43.893,52.576,1.584933355,0.1688,62.5,25.3409091,"Stream",388.089996337891,17.0699996948242,1.10000002384186,18.2430000305176,27.7940003871918,18.1733334859212
14619,813,37.9225,"FW08MT053","16-Sep-09","NPL",-105.4411635,48.72954904,41.73,1.708,968.075,800.254,699.079,0.348,0.178,21.753,1.231,0.02,0.845,11.504,4122.084,1.331258441,0.627,12.2727273,9.0151515,"Stream",332.350006103516,12.4700002670288,-2.14000010490417,15.7439994812012,41.5860003471374,15.7666664123535
14620,996,66.8506,"FW08MT056","24-Jun-09","NPL",-106.8565292,48.9432344,49.48,7.888,994.494,840.052,762.68,0,0.016,0.658,0.081,0.019,0.032,13.164,859.745,1.32484628,0.6352,8.6363636,32.4621212,"Stream",315.049987792969,11.9499998092651,-2.91000008583069,15.1739999771118,34.7880001068115,12.3766667048136
14622,248,6.7938,"FW08MT058","30-Jun-09","NPL",-112.6810588,47.61666091,87.43,1.044,2850.07,1970.14,1319.83,0.011,0.071,0.061,0,65.977,0.239,26.245,1596.864,1.222508967,1.441836735,4.5454545,15.6818181666667,"Stream",430.880004882812,12.6800003051758,-1.54999995231628,13.351000213623,39.6300001144409,20.4033328692118
14623,631,42.0944,"FW08MT061","25-Jun-09","NPL",-107.5489961,48.14732714,26.35,7,1731.85,817.691,689.798,0.087,0.647,8.278,0.303,2.51,1.398,86.784,2477.971,1.270095493,0.8356,40.9090909,36.3636363666667,"Stream",293.309997558594,13.9899997711182,-0.910000026226044,17.2379997253418,25.1939992904663,9.56666656335195
14624,185,80.7188,"FW08MT063","20-Jul-09","NPL",-109.2767963,47.79247326,67.38,9.264,3431.72,1585.42,713.858,2.786,0.536,21.689,1.636,23.337,1.283,50.866,102133.607,1.095286877,2.648,6.8181818,21.9318181666667,"Stream",329.420013427734,15.1300001144409,-0.259999990463257,17.347999382019,32.5220000267029,14.4100003242493
14625,217,20.2531,"FW08MT066","26-Aug-09","NPL",-109.1693839,45.34771317,68.98,1.4827,3847.93,2713.27,1403.46,4.96,0.538,2.488,1.47,34.843,2.518,52.982,558.28,1.207385438,0.5151,0,29.5454545333333,"Stream",370.630004882812,14.5699996948242,0.870000004768372,16.0129999160767,29.6820006370544,15.2099997202555
14626,691,317.3813,"FW08MT080","13-Jul-09","NPL",-105.2142905,45.05170882,35.73,2.58,1350.25,1173.4,1042.5,0.138,0.223,0.646,0,22.96,1.594,74.794,116.281,1.782860974,0.2769333333,65.2272727,55.6060606,"Stream",354.880004882812,15.3900003433228,-0.310000002384186,16.7849998474121,38.0959993362427,7.73666667938232
14627,64,181.555,"FW08MT087","27-Jul-09","WMT",-111.0906576,44.69396024,34.2,0.67,2875.52,2405.08,2002.23,0.141,0.16,0.042,0.45,58.785,2.289,38.023,1139.601,1.149929204,0.702,8.6363636,37.0833333333333,"Stream",602.049987792969,10.3199996948242,-5.75,11.5050000190735,39.7639987945557,59.3833325703939
14628,11,16.6375,"FW08MT090","19-Aug-09","NPL",-112.4911162,47.72171679,86.8,0.2903,2696.81,1884.34,1310.99,0.274,0.088,1.01,0,45.494,0.958,43.866,149.52,1.216695145,0.4261,10.4545455,35.8333333333333,"Stream",387.079986572266,12.6300001144409,-1.22000002861023,13.7220001220703,39.1919998168945,16.8533331553141
14629,2222,659.975,"FW08MT091","4-Aug-09","NPL",-110.163839,47.05425104,39.92,7.76,2373.43,1702.86,1335.86,0.182,0.508,5.205,0.018,26.46,1.312,66.997,87.647,1.075729646,0.2253333333,30.9090909,26.3636363666667,"Stream",402.049987792969,13.7600002288818,-0.649999976158142,14.7739999771118,40.323999786377,14.0866667429606
14630,288,83.1069,"FW08MT094","25-Aug-09","NPL",-110.7352848,45.99350064,74.22,3.296,2932.66,1859.57,1579.45,0.328,0.552,7.821,0.022,28.338,0.128,62.013,229.144,1.011016794,0.5116,5.4545455,35.875,"Stream",410.869995117188,13.2299995422363,-2.14000010490417,13.6139999389648,47.2460006713867,19.7566658655802
14631,139,11.8944,"FW08MT098","30-Sep-09","NPL",-109.5258136,45.30787397,77.17,0.834,3860.62,2803.97,1628.15,0.059,0.128,0.09,0,21.615,1.405,65.58,285.97,1.166707618,0.6605,0.9090909,18.7121212,"Stream",573.289978027344,13.3599996566772,0.370000004768372,14.8159996032715,51.8740001678467,34.7033335367839
14633,548,133.4006,"FW08MT111","10-Sep-09","NPL",-109.5509106,48.18045069,53.63,3.3733,1678.19,1494.25,1374.6,0,0.098,0,0,34.498,0.656,64.846,5.077,1.2153603,0.1702,0,44.1666666666667,"Stream",583.22998046875,11.1099996566772,-1.50999999046326,12.1339998245239,49.210000038147,44.2833326657613
14634,NA,NA,"FW08MT124","28-Aug-09","NPL",-107.6834348,45.00147924,29.52,0.584,2088.11,1823.43,1646.03,0,0,0,0,19.656,1.178,79.167,0.993,1.5664929,0.01853333333,0,28.5227272666667,"Stream",510.049987792969,12.7299995422363,-0.46000000834465,14.2569999694824,47.5159992218018,28.4399992624919
14641,1926,200.985,"FW08AR236","5-Aug-09","SAP",-94.09154904,35.38950946,3.68,34.776,251.859,178.594,120.885,16.24,0.776,33.421,3.612,53.151,0,9.816,2.744,5.002700806,0.1206,1.3636364,27.5378788,"Stream",1228.90002441406,22.7199993133545,9.89000034332275,23.975,161.786002349854,60.6966667175293
14642,945,148.7206,"FW08MS050","19-Sep-09","CPL",-89.84869628,32.58246004,36.47,20.16,219.842,138.088,88.968,16.017,1.286,18.03,5.23,47.197,16.149,12.796,6823.699,3.417737015,NA,10.4545455,76.1363636333333,"Stream",1409.84997558594,24.2099990844727,11.3299999237061,25.207999420166,139.647999763489,140.646667480469
14643,515,49.885,"FW08MS064","15-Sep-09","CPL",-89.32065597,31.56870156,50.15,5.632,193.881,114.163,48.432,11.29,1.192,13.596,3.995,54.145,12.921,14.7,2549.924,3.400303104,0.857,5.9090909,66.2121212,"Stream",1489.83996582031,25.0799999237061,11.9200000762939,25.8399993896484,136.428000640869,95.3300018310547
14644,723,96.2175,"FW08MS069","17-Sep-09","CPL",-88.63274889,30.66593695,16.67,NA,216.159,88.7,-1.068,20.022,1.41,10.465,5.686,51.61,13.488,17.645,21155.024,3.805521237,NA,2,46.9696969666667,"Stream",1664.35998535156,25.2700004577637,12.8900003433228,26.0650001525879,175.398000335693,70.9900016784668
14645,449,18.5619,"FW08MS084","13-Sep-09","CPL",-89.73572137,31.38937962,57.92,1.0987,141.591,113.923,79.276,30.827,1.821,18.515,5.827,55.812,0.5,19.007,11.687,4.24491326,0.5707,15,57.4621212,"Stream",1534.75,24.9799995422363,12.1999998092651,26.1859996795654,149.144003295898,100.376665751139
14646,913,99.0319,"FW08MS086","30-Sep-09","CPL",-90.1745308,31.67425577,8.63,1.008,105.168,87.018,75.273,17.018,1.658,2.948,4.535,60.058,2.17,30.126,2.778,3.8361678,0.07126666667,0.9090909,53.9393939333333,"Stream",1519.40002441406,25.0499992370605,11.8000001907349,26.3230003356934,111.697999858856,118.076665242513
14647,708,126.8825,"FW08MS100","16-Sep-09","CPL",-89.74598435,31.01538017,35.93,50.4,219.842,118.24,14.511,34.279,1.49,15.717,7.197,47.077,14.163,14.354,16065.175,3.624002973,NA,0.9090909,42.4242424333333,"Stream",1546.91003417969,25.4899997711182,12.8100004196167,26.4060005187988,119.808001708984,104.126665751139
14648,733,144.5838,"FW08MS101","16-Sep-09","CPL",-89.8357144,30.6793982,28.13,69.408,219.842,114.285,12.018,33.538,1.495,15.516,7.103,45.714,15.283,14.895,17275.467,3.702743268,NA,2.2727273,66.9047619,"Stream",1579.43005371094,25.4599990844727,13.1700000762939,26.2819999694824,93.9119979858398,76.3799997965495
14649,6444,10582,"FW08WA010","30-Jul-09","WMT",-122.7212905,47.05149107,14.52,17.2,73.207,28.552,3.481,92.18,1.986,8.327,21.445,25.329,13.156,21.407,4.658,0.690903723,1.103913043,65.4545455,29.5075757666667,"Stream",1123.21997070312,16.0300006866455,5.61999988555908,16.3469995498657,42.4220002174377,115.516665140788
14650,116,41.82,"FW08WA021","29-Jul-09","WMT",-122.0414352,46.5377567,38.63,NA,1463.17,879.922,316.15,5.288,0.836,0.063,5.41,49.643,0.648,44.162,25.567,0.648863355,0.1973,0,28.6111111,"Stream",1797.19995117188,15.1700000762939,3.82999992370605,15.9750001907349,52.3800004720688,223.026662190755
14651,326,126.4263,"FW08WA026","9-Sep-09","WMT",-123.3862738,46.8375725,17.05,1.248,285.245,227.527,166.575,0,1.538,0,6.05,93.061,0.089,0.801,1.012,0.80795938,0.3611956522,31.8181818,46.8939394,"Stream",1711.67004394531,15.3100004196167,4.98999977111816,16.1020000457764,48.5639987468719,183.50333404541
14652,36,42.965,"FW08WA120","22-Jul-09","WMT",-117.1050258,47.94746628,64.13,0.1312,1623.63,1330.97,1051.79,0,0,0,0,99.489,0,0.511,2.114,1.3871865,0.129,0,15.5208333333333,"Stream",980.409973144531,12.2299995422363,1.91999995708466,15.8150001525879,34.2420003890991,110.056666056315
14653,133,48.365,"FW08WA058","28-Jul-09","WMT",-123.8236035,47.06727475,33.92,1.8293,282.429,90.651,12.305,7.078,0.751,0.727,2.709,62.986,6.318,27.212,65.547,0.742455293,0.6458585859,0.4545455,43.4848485,"Stream",2373.5,14.8400001525879,5.92000007629395,15.3030002593994,70.619998550415,258.693328857422
14654,300,108.235,"FW08WA084","19-Aug-09","XER",-118.3802556,46.06525377,19.62,2.344,1903.5,988.217,252.801,64.043,1.103,13.654,6.594,57.622,0.1,21.929,266.416,0.853045551,0.4511,10,8.93939393333333,"Stream",415.600006103516,18.1100006103516,5.88000011444092,21.1079998016357,18.2000000834465,57.0699996948242
14655,2307,245.6006,"FW08WA066","18-Aug-09","WMT",-121.0764659,47.42374197,50.55,0.3253,2415.18,1480.6,799.563,0.007,0.378,0,0.79,68.072,0.711,20.062,133.69,0.912299082,0.7913333333,0,30.25,"Stream",1503.86999511719,11.3500003814697,0.720000028610229,14.089999961853,38.5059991836548,205.116662343343
