"SITE_ID","UID","DATE_COL","AGGR_ECO9_2015","LAT_DD83","LON_DD83","TP","TN","DEPTH","MMI","CHLA","aqveg","Rveg","NDEP","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","ROADDEN","POPDEN","ELEVMAX","ELEVMEAN","ELEVMIN","SHRUB_GRASS_PCT","WS_AREA","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
"NLA12_NJ-108",8761,"9/25/2012","CPL",39.84947938,-74.78728568,24,763,2.1,58.1,3.744,36.75,32.00062695,4.69327,4.074228,21.429846,55.373818,16.392077,4.6301,2244.99033543018,45.61,30.92219971,16.17,2.117409,15.1317,"Lake",1179.89001464844,18.4099998474121,6.73000001907349,21.8999996185303,115.357998657227,74.5966669718425
"NLA12_NJ-118",7058,"7/10/2012","NAP",40.79987801,-74.78468146,38,688,4.3,61.3,7.9,0,29.3232703666667,5.32741,18.312176,23.589563,50.164551,6.182417,3.99929,1689.20178357021,366.46,315.875,280.52,1.081335,7.6572,"Lake",1329.72998046875,14.7700004577637,2.75,18.8290000915527,109.97799987793,76.046667098999
"NLA12_NJ-119",7152,"7/11/2012","NAP",41.05618106,-74.48217948,17,336,3.1,35,4.927,27.7777778,14.42866505,5.136449,0,22.464899,73.322933,2.808112,2.81353,274.74096439998,317.31,276.5880078,253.84,0,0.5769,"Lake",1293.15002441406,15.7700004577637,3.21000003814697,19.6320003509521,110.22200012207,76.793332417806
"NLA12_NJ-131",7043,"7/9/2012","CPL",39.4076583,-74.77816024,7,313,1.6,66.4,2.901333333,42,29.2865003666667,4.54336,1.982591,10.355071,76.181266,6.293175,3.49997,373.72777926003,27.36,19.85189941,9.03,4.200055,13.0284,"Lake",1153.36999511719,18.2900009155273,6.65000009536743,21.7889995574951,91.6799995422363,70.5933316548665
"NLA12_NM-104",6372,"6/1/2012","XER",35.97484061,-105.9169632,30,180,20.5,43.4,4.52,0,17.2917079166667,2.28568,0.081233,0.001766,83.393081,0.035672,0.480046,33.64396751001,3970.73,2756.93,1897.39,15.645894,254.8215,"Lake",322.920013427734,18.9500007629395,2.42000007629395,19.9790004730225,26.2419996738434,15.3433326085409
"NLA12_NM-105",6361,"5/30/2012","SPL",35.7589017,-105.1444719,77,1348,1.6,19.5,8.586666667,0,1.4414369,1.529999,0,0,0.632149,0,0.623849,18.4303429401,2190.46,2088.32,2059.03,84.217769,20.9286,"Lake",454.029998779297,18.2000007629395,0.870000004768372,18.5670001983643,33.0540004730225,16.8699997266134
"NLA12_NM-117",6403,"6/3/2012","WMT",36.89563356,-105.1370534,25,1129,9.4,35.2,4.658333333,16.25,16.8209375666667,2.038069,0,0,57.377049,0,1.74501,2.78270856591,2746.53,2679.85,2650.11,17.068467,0.9333,"Lake",552.200012207031,14.1800003051758,-1.17999994754791,14.8709995269775,43.1059995651245,19.6866668065389
"NLA12_NM-129",6507,"6/10/2012","SPL",35.35167925,-103.4881351,24,505,14,26.9,1.58,0.625,6.97444148333333,1.676399,0.527058,0.553124,19.116862,0.60304,0.990998,6.6152488584,4166.27,1866.9,1144.46,78.695686,28649.2725,"Lake",407.859985351562,23.4500007629395,6.65999984741211,25.3329998016357,28.1639999389648,16.9366669654846
"NLA12_NM-132",6319,"5/28/2012","WMT",36.83163302,-104.2263032,231,1231,3.2,50.9,23.521,22.75,17.5939754666667,2.100709,0.051215,0.386641,12.938036,1.341701,0.634351,2.40305488176,2626.72,2359.81,2048.14,84.088582,124.767,"Lake",466.609985351562,17.4699993133545,0.509999990463257,18.5569997787476,28.87799949646,14.9700005054474
"NLA12_NM-133",6412,"6/4/2012","WMT",36.88334317,-105.2471097,52,1503,1.9,43.7,NA,81.5,19.30809815,2.497889,0,0,73.684211,0,0,5.11584925761,3118.27,3027.61,2995.18,13.684211,0.0855,"Lake",654.570007324219,11.289999961853,-2.59999990463257,12.3119998931885,42.2920001029968,39.6299991607666
"NLA12_NM-134",6500,"6/7/2012","XER",36.79890899,-108.1040209,17,129,16.9,48.6,1.83,0,15.9699355,0.873517,0,1.460735,0,0.482444,1.65772,173.96262755703,1839.67,1761.35,1712.66,85.861699,6.7158,"Lake",259.380004882812,19.5499992370605,2.30999994277954,21.8030002593994,13.4059998750687,15.7566668192546
"NLA12_NM-138",6501,"6/8/2012","WMT",35.98082795,-108.9316434,152,305,8,29.1,1.915,36.3888889,14.6158440333333,1.954089,0,0,81.259762,0.037816,1.31295,18.3364299027,2808.55,2618.22,2274,18.39003,54.7389,"Lake",439.700012207031,16.3999996185303,0.860000014305115,16.5690002441406,31.4540000677109,30.2899996439616
"NLA12_NM-150",6477,"6/6/2012","XER",36.7118285,-108.1531642,159,939,1.9,46.7,34.4,0,13.9459236,0.722005,11.707882,13.601236,0,2.202473,5.18665,1204.5836549799,1721.14,1656.75,1610.78,64.992272,2.3292,"Lake",223.179992675781,20.3199996948242,3,22.1670001983643,12.4779999256134,10.1666665077209
"NLA12_NM-152",6341,"5/29/2012","SPL",36.17599422,-104.8160803,256,1511,1,23.9,12.88,0,16.59622285,1.7236,0,0,0.739007,1.108511,1.12615,1.83288153321,2174.85,2068.57,2038.51,92.819313,7.3071,"Lake",477.679992675781,18.1700000762939,0.589999973773956,18.3529998779297,42.6959991455078,11.5566666126251
"NLA12_NM-160",6532,"6/11/2012","SPL",35.66711339,-105.2417642,214,611,3.4,18.3,3.28,0,1.8686829,1.625869,0.047819,0.326296,53.182093,0.682128,0.692296,34.57662290901,2639.19,2184.59,2011.31,39.09087,63.9909,"Lake",448.399993896484,18.5599994659424,1.49000000953674,18.9840000152588,27.6020007133484,15.8399996757507
"NLA12_NM-161",8048,"8/16/2012","WMT",36.59549602,-105.4171201,16,214,2.5,40.4,1.715,11.5,20.05083095,3.094209,0,0,59.293395,0,1.51465,21.61051137141,3680.67,3423.33,3307.2,29.953917,0.5859,"Lake",821.5,8.42000007629395,-4.17000007629395,10.2840000152588,44.9299999237061,74.7433331807454
"NLA12_NM-162",8053,"8/17/2012","WMT",36.87227505,-106.9285162,56,626,5.8,38.6,1.93,70,16.3296034833333,1.73738,0,0,15.100494,0.24729,1.51511,1.36898583432,2663.39,2331.86,2225.74,83.357887,17.1054,"Lake",516.140014648438,15.8199996948242,-2.20000004768372,16.7399995803833,32.1079998016357,35.3333333333333
"NLA12_NV-101",6482,"6/6/2012","XER",41.92898525,-119.1790015,437,1061,1.1,46,6.528,10.8333333,9.15167116666667,0.39092,0,0.799759,0.08692,0.199576,0.597354,0.59442083493,2218.1,1843.14,1679.93,97.789129,185.3433,"Lake",230.669998168945,14.9300003051758,-0.759999990463257,16.01100025177,5.60399992465973,10.6366664568583
"NLA12_NV-102",6720,"6/20/2012","XER",37.90817585,-114.2671693,138,645,2.1,30.1,4.714666667,18.25,8.9419192,1.16846,0.715683,0.078572,65.30425,0.240188,0.442189,1.35094914396,2780.83,2077.68,1604.62,33.620447,885.4335,"Lake",306.959991455078,19.75,1.42999994754791,19.9409997940063,26.9819997787476,18.5666669209798
"NLA12_NV-103",6719,"6/19/2012","XER",38.39816173,-115.117053,27,463,2,24.8,0.334,47.5,6.58333333333333,0.784034,0.287996,0,7.339043,0.189955,0.845071,1.27278583575,2622.46,1708.75,1574.73,92.124957,558.1341,"Lake",210.479995727539,19.6100006103516,1.33000004291534,19.6259998321533,20.4739998340607,11.2699997425079
"NLA12_NV-104",7137,"7/12/2012","XER",40.69658925,-118.2877882,125,573,6.2,NA,3.101538462,NA,NA,0.92795,2.211838,0.815168,4.956108,1.84584,0.829734,10.7239312947,3587.46,1760.71,1259.64,89.457704,35591.6979,"Lake",196.410003662109,19.2399997711182,1.80999994277954,20.1639999389648,0.979999992996454,10.2466668287913
"NLA12_NV-105",7135,"7/11/2012","XER",41.21823837,-116.5203252,246,389,5.2,37.5,4.305882353,0,0.688888883333333,0.907586,0.119675,0.457264,0.991632,0.399511,0.398846,0.20189749047,2563.48,1889.99,1642.3,97.799417,302.3199,"Lake",288.940002441406,16.1000003814697,-0.959999978542328,17.6849996566772,5.61599988937378,18.6099998950958
"NLA12_NV-106",6481,"6/7/2012","XER",39.48435525,-118.7235713,173,588,1.2,41.9,3.84,4.5,20.1453230333333,0.282498,4.074367,9.454114,0,2.610759,3.87066,17.30685448791,1261.64,1205.87,1201.27,42.523734,4.5504,"Lake",122.599998474121,20.1499996185303,3.02999997138977,21.1430000305176,3.15200001001358,5.96333328882853
"NLA12_NV-109",6829,"6/27/2012","XER",40.04718141,-119.5715783,83,606,44.4,40.4,0.329142857,0,2.57479701666667,0.943991,0.486023,5.87319,20.596877,0.445848,1.68942,370.15101084,3315.48,1780.01,1149.98,55.692242,6371.1747,"Lake",163.869995117188,18.6399993896484,4.69000005722046,21.3039993286133,1.71199998557568,7.55666677157084
"NLA12_NV-119",7136,"7/10/2012","XER",41.6332907,-118.3893572,108,510,3,46.4,5.488,63.25,14.6069718,0.884956,0,0,0.481434,0.133418,0.359371,0.6165730194,2583.09,1829.49,1307.41,99.308908,127.494,"Lake",218.289993286133,17.8400001525879,1.48000001907349,19.0599998474121,5.56800019741058,11.8299999237061
"NLA12_NV-127",6617,"6/12/2012","XER",41.75740963,-115.7220267,43,573,2.2,35.6,1.815,45.25,15.7233245166667,1.376749,0,0,1.396509,6.832917,1.16703,0.20112567345,2201.02,2117.54,2088.51,87.8803,1.8045,"Lake",445.799987792969,12.039999961853,-0.860000014305115,15.0179998397827,10.1220000743866,40.1733322143555
"NLA12_NV-137",7276,"7/16/2012","XER",41.16858314,-119.8174513,230,351,6.4,NA,4.288,0,0.216666666666667,0.46577,0,0,0.112028,0.047261,0.397542,0.3250955448,2217.71,1814.78,1558.96,99.605103,257.0796,"Lake",352.809997558594,16.0599994659424,0.899999976158142,18.1219997406006,3.5940000295639,19.6999999682109
"NLA12_NV-141",6775,"6/25/2012","XER",39.54187799,-119.7789359,137,1103,4,38.2,5.141333333,1,13.11516415,0.345569,0,81.139144,0.158052,0.058538,10.115501,11528.2781824716,1597.05,1432.69,1353.79,18.515484,15.3747,"Lake",206.970001220703,19.5699996948242,2.99000000953674,21.03899974823,2.54599997997284,17.9566663106283
"NLA12_NV-144",7306,"7/19/2012","XER",39.24114932,-117.1658183,20,206,1.7,33,11.64444444,63.25,10.5261904833333,1.577929,0,0,50.211472,0.511059,0.341573,0.6435866151,3473.14,2649.78,2254.94,48.92061,40.8564,"Lake",477.929992675781,14.039999961853,0.959999978542328,16.08899974823,24.9720002651215,29.6700001557668
"NLA12_NV-167",6618,"6/14/2012","XER",41.19805974,-115.8922956,150,845,1.5,25.8,0.410133333,58.0555556,17.3897944666667,0.951466,0,2.238642,0.946907,5.402299,0.820497,4.3135765452,2495.84,1920.82,1812.55,91.094691,16.443,"Lake",298.510009765625,14.4399995803833,-1.92999994754791,15.5589998245239,7.7779999256134,20.53666639328
"NLA12_NV-177",7275,"7/17/2012","XER",41.69458237,-118.7419158,88,415,5.4,NA,1.771428571,40.5,0.216666666666667,0.98818,0,0,12.779481,1.577574,0.608118,0.6165730194,2794.28,2357.97,2151.12,83.021223,7.9299,"Lake",499.420013427734,11,-0.310000002384186,16.8919996261597,6.42799994945526,18.7933330535889
"NLA12_NV-193",6793,"6/26/2012","WMT",39.10754761,-119.9072662,21,445,3.9,44.7,2.064,28.75,23.5396825333333,1.426489,0,5.229837,78.22736,0.385356,1.93136,110.35739931801,2378.76,2193.14,2124.16,7.404349,3.2697,"Lake",664.210021972656,13.4099998474121,1.07000005245209,14.7870000839233,7.30599985122681,39.1733341217041
"NLA12_NY-0101",6694,"6/20/2012","NAP",42.49915505,-77.1490251,10,218,42.3,49.5,0.912727273,26.75,18.6902416166667,4.001239,31.512902,5.075667,42.189053,2.045053,1.99121,175.51300075101,633.28,360.3439844,216.06,8.699509,456.5016,"Lake",827.919982910156,14.5,3.58999991416931,19.001000213623,70.5820007324219,39.1566667556763
"NLA12_NY-0102",6834,"6/27/2012","NAP",44.03842234,-74.36720503,16,396,3,80.3,1.171428571,7.5,30.0298180166667,3.98076,0.00727,0.864572,74.294322,14.741342,0.455797,8.03673638001,1403.05,635.425,489.68,0.914308,1015.1613,"Lake",1116.84997558594,11.3599996566772,-0.910000026226044,15.9819999694824,104.080000305176,66.67999903361
"NLA12_NY-0103",8647,"9/19/2012","NAP",42.02259255,-73.48550577,4,111,5.8,63.6,1.28,24.0909091,21.5733203166667,4.577099,0,0.928837,84.867105,3.729637,0.496484,98.11399859001,746.66,582.7380078,532.75,0.414404,6.2982,"Lake",1276.26000976562,13.039999961853,2.59999990463257,18.1799999237061,116.485997009277,78.6066678365072
"NLA12_NY-0104",6576,"6/13/2012","NAP",43.62876093,-73.42646982,55,429,2.6,3.6,4.7,84.5,6.01565255,3.940819,3.84359,3.288158,73.205955,8.886914,0.976033,32.316859224,519.02,252.6759961,26.67,4.66563,8.1018,"Lake",1040.76000976562,14.6599998474121,2.89000010490417,19.8200000762939,110.508001708984,50.2333326339722
"NLA12_NY-0106",7190,"7/12/2012","NAP",44.37867633,-74.36423487,14,248,7,54.8,1.844,4.5,24.06798,3.64555,0,0,69.77887,7.248157,0,5.12304942981,582.49,525.0310156,504.11,0,0.7326,"Lake",1120.18005371094,11.3500003814697,-1.28999996185303,16.0000001907349,105.511999511719,68.8666674296061
"NLA12_NY-0108",7490,"7/27/2012","NAP",41.33989604,-73.67007006,124,694,1.7,31.3,41.6,87.5,25.0279875166667,4.72929,1.778496,41.35004,50.606306,0.323363,6.78806,2207.41998969999,173.59,100.772002,67.68,3.637833,2.2266,"Lake",1169.60998535156,16.4300003051758,5.40999984741211,20.6180004119873,131.436001586914,68.1466668446859
"NLA12_NY-0109",7266,"7/18/2012","NAP",44.73604256,-74.06546921,26,485,4.8,NA,12.64,75.5,22.1802503166667,4.28694,0,0.004308,82.293641,14.11339,0.199107,10.5204098805,745.07,569.4780078,528.45,0.904705,20.8908,"Lake",1164.80004882812,11.4499998092651,-1.1599999666214,16.1440002441406,92.9300003051758,71.4700024922689
"NLA12_NY-0110",7206,"7/15/2012","NAP",43.8504499,-73.63471673,11,321,4.6,NA,2.202666667,7,29.70780545,3.997289,0,0,84.985835,0,0,27.982769958,569.74,467.1619922,404.72,0,0.3177,"Lake",1157.35998535156,12.0600004196167,-0.129999995231628,16.723999786377,119.002000427246,61.8433322906494
"NLA12_NY-0111",7284,"7/16/2012","NAP",43.24193911,-74.48992678,12,426,5.7,43.8,1.691,19,18.6772264166667,4.853849,0,0,75.060533,8.716707,0.361527,1.98743141649,671.92,611.2889844,575.25,1.210654,0.3717,"Lake",1396.08996582031,10.4799995422363,-0.620000004768372,15.7110000610352,138.410000610352,88.5099976857503
"NLA12_NY-0112",8597,"9/14/2012","NAP",42.32527988,-77.17720022,33,486,3.8,39.8,5.137777778,87.5,7.63667503333333,3.749949,28.139322,2.658112,46.654446,10.724106,3.01773,118.25945621802,490.54,357.2780078,325.07,0,0.9819,"Lake",869.400024414062,14.2799997329712,2.05999994277954,18.3520000457764,74.7220008850098,44.6566664377848
"NLA12_OH-101",8023,"8/16/2012","TPL",40.36715267,-83.05951671,159,1326,3.2,34,74.56,4,24.5415632333333,5.51341,73.488581,10.079699,14.68225,0.382322,2.05806,336.56144606994,432.45,319.3819922,277.98,0.507239,998.5833,"Lake",957.570007324219,16.1399993896484,5.21000003814697,21.0630001068115,102.173999786377,81.0899988810221
"NLA12_OH-102",7572,"7/31/2012","TPL",40.37248248,-84.34011043,572,2129,1,25.8,81.6,1,25.1020950666667,5.42346,79.499162,8.558077,7.218335,0.225378,2.16944,221.64591299097,328.09,301.415,286.68,2.480045,201.2625,"Lake",993.039978027344,15.9399995803833,5.09999990463257,21.1739994049072,96.5699981689453,73.9600003560384
"NLA12_OH-103",6923,"7/2/2012","SAP",40.03999071,-81.01388786,17,353,9,19.4,3.76,22.25,27.4773702333333,4.56462,36.157742,14.862518,41.193922,0,3.18736,103.96219601001,413.45,363.2160156,329.38,3.813314,12.438,"Lake",1054.58996582031,16.0799999237061,5.03000020980835,20.6059997558594,87.5160011291504,69.0066668192546
"NLA12_OH-104",8151,"8/22/2012","TPL",41.08846075,-82.7290152,88,1226,4.1,30.9,53.92,0,29.1154895333333,5.52538,50.229166,26.492112,18.875186,0.536832,4.3159,1117.10668057014,297.82,274.5959961,251.26,0.873617,35.5419,"Lake",1014.40997314453,15.2799997329712,4.28999996185303,20.5939998626709,91.9400009155273,84.4199994405111
"NLA12_OH-105",8635,"9/18/2012","TPL",40.49553571,-83.89988027,138,1360,1.5,NA,111.2,4.0909091,10.5478777333333,5.30139,72.317312,8.82754,8.86446,0.901713,1.39101,365.67551588997,404.35,324.775,298.24,0.928655,270.585,"Lake",983.27001953125,15.9300003051758,5.1100001335144,21.201000213623,92.9899978637695,77.5733337402344
"NLA12_OH-106",8256,"8/27/2012","SAP",39.77597099,-81.52247236,21,448,8.1,41.9,9.066666667,0,29.4520764166667,5.07733,27.400103,8.280822,61.109052,0.081548,2.274,262.61202569004,370.31,289.2340039,240.47,1.208392,12.1401,"Lake",998.200012207031,17.2000007629395,4.92000007629395,21.1139999389648,110.905999755859,64.1233329772949
"NLA12_OH-107",8075,"8/20/2012","NAP",41.05750722,-81.34450481,128,1949,4.2,49.5,105.984,47.5,36.7220869333333,5.143449,26.822777,19.381117,33.178299,3.634799,3.01894,757.35969323001,386.09,344.5939844,326,2.731477,33.4764,"Lake",975.159973144531,15.1800003051758,4.96999979019165,20.5609996795654,81.6680000305176,77.8433329264323
"NLA12_OH-112",8423,"9/6/2012","TPL",41.23823423,-83.02039327,26,520,7.9,32.9,8.587,1,10.6747474666667,5.50281,31.428571,0,5.714286,0.909091,2.1195,274.76685135003,233.64,230.5,223.3,0,0.693,"Lake",931.549987792969,15.4099998474121,4.6100001335144,21.07200050354,85.9199996948242,75.8966687520345
"NLA12_OH-113",8642,"9/19/2012","SAP",40.76004634,-81.10117086,164,1778,3.2,14.9,88.8,2,28.6599099166667,4.73288,31.979696,3.976311,53.045685,0,1.68498,467.21607901995,388.71,353.8339844,331.45,1.77665,1.0638,"Lake",998.619995117188,15.6599998474121,4.59999990463257,20.4530002593994,74.492000579834,83.5166664123535
"NLA12_OH-115",8207,"8/23/2012","SAP",39.65347461,-82.47378134,9,234,7.3,52.9,3.188,0,22.3857632333333,4.842639,18.081573,9.326425,65.590541,0,2.53443,273.53143389,327.66,289.4940039,245.42,0.584562,6.7743,"Lake",1003.34002685547,17.0300006866455,4.82999992370605,21.1819995880127,92.4779991149902,78.2266654968262
"NLA12_OH-118",7232,"7/17/2012","TPL",40.70340664,-83.37874497,5,149,5.2,29.5,1.22,0,7.52261991666667,5.34422,55.022624,2.684766,5.942685,0.542986,1.54308,55.01501099601,277.53,270.83,262.6,0,2.9835,"Lake",930.580017089844,15.2299995422363,5.11999988555908,20.9939998626709,110.040000152588,79.4100011189779
"NLA12_OH-122",8487,"9/13/2012","TPL",39.66169251,-84.64620693,109,1475,3.9,37.8,64.32,55.75,24.9852892166667,5.107429,71.494624,4.44086,22.645162,0.290323,2.10502,403.32103089993,339.43,316.2380078,284.73,0,8.37,"Lake",1034.66003417969,16.7800006866455,5.23999977111816,21.3529998779297,70.0860000610352,100.386664708455
"NLA12_OH-127",7294,"7/19/2012","SAP",39.05604224,-82.69067345,8,208,12,70,1.712,6.75,24.4839627166667,4.643439,19.782537,3.528237,65.693998,0,1.41764,492.97611696996,286.1,241.9809961,209.31,2.474204,8.1117,"Lake",1055.68994140625,18.0799999237061,5.5,21.2420001983643,94.0540000915527,67.706667582194
"NLA12_OH-134",7652,"8/2/2012","TPL",40.17663921,-84.26522022,289,1395,2.6,22.1,77.44,11.9444444,26.1411353833333,5.370989,76.038768,5.771999,15.228865,0.28788,1.64156,530.99976015996,308.9,297.485,268.02,1.055561,18.7578,"Lake",1036.31005859375,16.3600006103516,5.55999994277954,21.923999786377,96.5140014648437,88.1866658528646
"NLA12_OH-136",7105,"7/11/2012","NAP",41.11051556,-82.08387214,185,2745,2.3,10,204.48,5.75,44.0290697666667,5.36482,32.719067,5.340354,36.291839,8.236179,1.31254,224.08671438699,303.1,273.7359961,258.13,1.918014,2.3931,"Lake",971.630004882812,15.3400001525879,4.78999996185303,20.303999710083,88.5699996948242,83.2033322652181
"NLA12_OH-137",7637,"8/2/2012","NAP",41.05566632,-81.54576139,41,845,12.5,9.8,36.25714286,57.25,22.0757875,5.03451,0,86.07595,0.348101,0.158228,14.6128,12502.788477729,349.81,305.0680078,290.78,0.727848,2.844,"Lake",937.549987792969,15.3500003814697,5.32999992370605,20.6980003356934,84.8720001220703,83.9633318583171
"NLA12_OK-101",6550,"6/12/2012","SPL",34.95361555,-96.71815923,48,1200,7.2,45.1,15.5,55,32.125,4.308199,12.236757,12.342347,17.777321,0,2.97674,163.33486777101,324.19,294.0609961,265.81,40.171291,30.6846,"Lake",1046.64001464844,22.6399993896484,9.86999988555908,25.9019996643066,64.7359987258911,36.956667582194
"NLA12_OK-102",8462,"9/4/2012","SPL",35.19672054,-98.48298246,128,2120,5,10.4,40.5,0,27.7455908333333,3.83887,59.941163,4.865076,3.54412,0.057934,1.6218,23.96856776691,564.57,467.8289844,408.29,29.188081,796.9455,"Lake",793.609985351562,22.4200000762939,9.38000011444092,26.0799999237061,61.852001953125,26.9266668955485
"NLA12_OK-103",6919,"7/2/2012","SPL",36.15061114,-96.43967025,105,1310,16.5,19.1,19.4,0,20.7261904666667,3.13208,33.345207,4.130214,6.389482,0.815297,1.36429,79.156569375,4394.81,1041.35,210.16,54.242379,222118.6959,"Lake",1049.03002929688,21.9200000762939,9.05000019073486,26.3919994354248,58.6379997253418,34.7199989954631
"NLA12_OK-104",6669,"6/19/2012","SPL",36.38379515,-96.26625326,5,560,13,27.7,4.28,0,32.0952381,4.86767,4.930804,4.355296,32.403623,0.001084,1.29572,58.44234476301,368.55,266.8509961,197.54,53.507211,913.1229,"Lake",1043.13000488281,21.8099994659424,9.32999992370605,26.2369998931885,47.0899995803833,30.5700000127157
"NLA12_OK-105",7023,"7/9/2012","SPL",35.49939033,-97.67805883,344,1110,1.7,15.2,33.9,0.5,21.1937523,2.96998,31.412251,4.186202,1.114954,0.164067,1.37657,33.04775181201,2649.04,949.23,368.64,62.738049,34743.9321,"Lake",895.599975585938,21.7199993133545,10.1199998855591,26.2950000762939,69.4839990615845,36.9100011189779
"NLA12_OK-106",7028,"7/9/2012","SPL",36.11465874,-98.59889361,71,970,3.5,NA,26.8,0,19.6954712,2.90713,30.157,3.977389,0.779712,0.173238,1.34383,19.75372164051,2649.04,976.8170313,489.04,64.568028,32904.6174,"Lake",744.590026855469,21.6599998474121,8.27999973297119,25.6830005645752,36.2859992980957,59.6433321634928
